timestamp,ack,rssi,snr,fc_unix_time_usec,fc_boot_time_ms,gps_lat,gps_lon,gps_alt,gps_speed,gps_time,abs_pressure1,temperature1,altitude1_empty,abs_pressure2,temperature2,altitude1,sd_status,actuator_status,logging_active,write_rate,space_left,pix_unix_time_usec,pix_boot_time_ms,vibe_x,vibe_y,vibe_z,clip_x,clip_y,clip_z,gps_bearing,gps_bearing_magnetic,gps_bearing_true,gps_bearing_ground_speed,gps_bearing_ground_speed_magnetic,gps_bearing_ground_speed_true,photodiode_value1,photodiode_value2,fc_battery_voltage,led_battery_voltage
22:11:56.090,0,-9,12,,412106,45.863178,-73.59288,56.72,23.97,1751497254,,,,100667.65,35.93,54.87,1,0,0,0,0,,11742,,,,,,,0.0,22.0,,,,,22,14,16.28,12.6
22:11:57.950,0,-9,12,,413967,45.86319,-73.59288,58.42,23.86,1751497256,,,,100660.05,35.96,55.51,1,0,0,0,0,,11742,,,,,,,0.0,77.0,,,,,23,16,16.28,12.6
22:11:59.810,0,-12,12,,415828,45.863213,-73.59288,64.25,29.01,1751497258,,,,100563.88,35.98,63.56,1,0,0,0,0,,11742,,,,,,,0.0,27.0,,,,,23,14,16.28,12.6
22:12:01.669,0,-24,12,,417689,45.863232,-73.592842,79.92,38.44,1751497260,,,,100428.54,36.02,74.9,1,0,0,0,0,,11742,,,,,,,0.0,27.0,,,,,24,15,16.28,12.6
22:12:03.527,0,-37,11,,419551,45.863178,-73.592728,94.66,43.29,1751497262,,,,100286.22,36.05,86.85,1,0,0,0,0,,11742,,,,,,,0.0,86.0,,,,,24,14,16.28,12.6
22:12:05.412,0,-39,10,,421412,45.863056,-73.592567,105.02,43.7,1751497264,,,,100152.8,36.08,98.05,1,0,0,0,0,,11742,,,,,,,0.0,192.0,,,,,21,18,16.28,12.6
22:12:07.280,0,-47,12,,423294,45.862946,-73.592438,116.95,45.47,1751497266,,,,100002.7,36.1,110.68,1,0,0,0,0,,11742,,,,,,,0.0,266.0,,,,,24,15,16.28,12.6
22:12:09.129,0,-49,11,,425176,45.862896,-73.592308,130.16,41.62,1751497267,,,,99844.87,36.13,123.96,1,0,0,0,0,,11742,,,,,,,0.0,345.0,,,,,23,17,16.28,12.6
22:12:10.994,0,-49,12,,427058,45.86285,-73.592201,142.85,46.78,1751595129,,,,99707.44,36.15,135.55,1,0,0,0,0,,11742,,,,,,,0.0,59.0,,,,,27,18,16.28,12.6
22:12:12.857,0,-60,12,,428920,45.862762,-73.59214,155.32,48.06,1751595131,,,,99541.87,36.18,149.53,1,0,0,0,0,,11742,,,,,,,0.0,64.0,,,,,23,14,16.28,12.6
22:12:14.724,0,-44,11,,430782,45.862583,-73.592041,168.68,60.72,1751595133,,,,99403.55,36.21,161.22,1,0,0,0,0,,11742,,,,,,,0.0,236.0,,,,,23,10,16.28,12.6
22:12:16.664,0,-52,12,,432664,45.862457,-73.591843,179.83,62.62,1751595135,,,,99255.75,36.24,173.72,1,0,0,0,0,,11742,,,,,,,0.0,318.0,,,,,23,14,16.28,12.6
22:12:18.536,0,-54,12,,434546,45.86237,-73.591637,190.31,59.7,1751595137,,,,99131.48,36.27,184.24,1,0,0,0,0,,11742,,,,,,,0.0,330.0,,,,,27,8,16.28,12.6
22:12:20.406,0,-52,12,,436408,45.862293,-73.59153,199.52,60.82,1751595139,,,,99007.95,36.29,194.72,1,0,0,0,0,,11742,,,,,,,0.0,29.0,,,,,25,24,16.28,12.6
22:12:22.253,0,-51,10,,438270,45.862209,-73.591454,210.57,65.5,1751595141,,,,98865.23,36.32,206.83,1,0,0,0,0,,11742,,,,,,,0.0,335.0,,,,,25,17,16.28,12.6
22:12:24.105,0,-61,11,,440152,45.862038,-73.591309,222.35,78.23,1751595142,,,,98719.13,36.35,219.25,1,0,0,0,0,,11742,,,,,,,0.0,193.0,,,,,25,15,16.28,12.6
22:12:25.981,0,-63,11,,442034,45.861897,-73.591103,235.8,69.71,1751595144,,,,98564.8,36.38,232.38,1,0,0,0,0,,11742,,,,,,,0.0,357.0,,,,,22,12,16.28,12.6
22:12:27.863,0,-72,10,,443916,45.861778,-73.590927,247.6,76.21,1751595146,,,,98430.51,36.4,243.82,1,0,0,0,0,,11742,,,,,,,0.0,207.0,,,,,23,15,16.28,12.6
22:12:29.785,0,-64,11,,445798,45.861675,-73.590714,261.22,62.56,1751595148,,,,98282.51,36.42,256.44,1,0,0,0,0,,11742,,,,,,,0.0,28.0,,,,,22,13,16.28,12.6
22:12:31.641,0,-68,11,,447660,45.861557,-73.590614,273.23,63.94,1751595150,,,,98138.73,36.45,268.72,1,0,0,0,0,,11742,,,,,,,0.0,157.0,,,,,19,17,16.28,12.6
22:12:35.038,0,-68,11,,451093,45.861198,-73.590294,295.85,73.19,1751595153,,,,97886.88,36.5,290.26,1,0,0,0,0,,11742,,,,,,,0.0,91.0,,,,,23,15,16.29,12.6
22:12:38.462,0,-68,11,,454516,45.860935,-73.589943,316.83,61.13,1751595157,,,,97632.03,36.55,312.1,1,0,0,0,0,,11742,,,,,,,0.0,339.0,,,,,22,13,16.29,12.6
22:12:41.942,0,-68,11,,457949,45.860607,-73.589737,343.39,58.78,1751595160,,,,97360.58,36.59,335.42,1,0,0,0,0,,11742,,,,,,,0.0,108.0,,,,,24,17,16.29,12.6
22:12:45.331,0,-68,11,,461382,45.860207,-73.589417,363.18,63.09,1751595164,,,,97131.68,36.64,355.12,1,0,0,0,0,,11742,,,,,,,0.0,140.0,,,,,23,13,16.29,12.6
22:12:48.762,0,-68,11,,464815,45.859962,-73.589096,385.19,56.98,1751595167,,,,96860.43,36.68,378.51,1,0,0,0,0,,11742,,,,,,,0.0,344.0,,,,,22,13,16.29,12.6
22:12:52.239,0,-68,11,,468248,45.859619,-73.588783,410.27,79.47,1751595171,,,,96569.19,36.72,403.69,1,0,0,0,0,,11742,,,,,,,0.0,354.0,,,,,24,14,16.29,12.6
22:12:55.631,0,-68,11,,471681,45.859318,-73.588364,432.26,59.79,1751595174,,,,96318.75,36.77,425.39,1,0,0,0,0,,11742,,,,,,,0.0,54.0,,,,,23,12,16.29,12.6
22:12:59.051,0,-68,11,,475104,45.859032,-73.58815,453.59,62.23,1751595177,,,,96055.46,36.81,448.26,1,0,0,0,0,,11742,,,,,,,0.0,260.0,,,,,24,11,16.29,12.6
22:13:02.528,0,-68,11,,478537,45.858589,-73.587814,475.21,66.0,1751595181,,,,95820.0,36.87,468.75,1,0,0,0,0,,11742,,,,,,,0.0,359.0,,,,,27,13,16.29,12.6
22:13:05.918,0,-68,11,,481970,45.858337,-73.587479,498.19,48.04,1751595184,,,,95570.57,36.9,490.5,1,0,0,0,0,,11742,,,,,,,0.0,331.0,,,,,24,15,16.29,12.6
22:13:09.423,0,-68,11,,485403,45.858009,-73.587357,518.45,53.91,1751595188,,,,95334.77,36.96,511.1,1,0,0,0,0,,11742,,,,,,,0.0,114.0,,,,,23,13,16.29,12.6
22:13:10.861,0,-89,-1,,486923,45.857841,-73.58725,527.07,64.8,1751595189,,,,95223.5,36.97,520.84,1,0,0,0,0,,11742,,,,,,,0.0,90.0,,,,,23,13,16.28,12.6
22:13:14.351,0,-89,-1,,490346,45.857525,-73.586929,551.71,63.41,1751595193,,,,94957.66,37.02,544.14,1,0,0,0,0,,11742,,,,,,,0.0,324.0,,,,,27,16,16.29,12.6
22:13:17.743,0,-89,-1,,493779,45.857292,-73.586723,572.97,55.01,1751595196,,,,94719.35,37.06,565.07,1,0,0,0,0,,11742,,,,,,,0.0,249.0,,,,,26,10,16.29,12.6
22:13:21.149,0,-89,-1,,497212,45.856915,-73.58651,598.4,80.25,1751595200,,,,94433.09,37.1,590.27,1,0,0,0,0,,11742,,,,,,,0.0,20.0,,,,,26,15,16.29,12.6
22:13:24.624,0,-89,-1,,500635,45.856655,-73.586258,622.92,95.82,1751595203,,,,94175.65,37.15,612.99,1,0,0,0,0,,11742,,,,,,,0.0,181.0,,,,,21,11,16.29,12.6
22:13:28.028,0,-89,-1,,504068,45.856277,-73.58596,645.1,81.8,1751595206,,,,93921.44,37.19,635.47,1,0,0,0,0,,11742,,,,,,,0.0,309.0,,,,,22,16,16.29,12.6
22:13:31.513,0,-89,-1,,507501,45.856049,-73.585777,668.4,116.07,1751595210,,,,93655.51,37.23,659.04,1,0,0,0,0,,11742,,,,,,,0.0,176.0,,,,,25,19,16.28,12.6
22:13:34.928,0,-89,-1,,510934,45.855705,-73.585571,692.01,89.62,1751595213,,,,93399.82,37.27,681.75,1,0,0,0,0,,11742,,,,,,,0.0,246.0,,,,,21,14,16.28,12.6
22:13:40.295,1,-97,-5,,516347,45.855282,-73.585342,727.35,106.77,1751595219,,,,93015.02,37.34,716.03,1,0,0,0,0,,11742,,,,,,,0.0,127.0,,,,,25,15,16.28,12.6
22:13:43.765,1,-97,-5,,519780,45.854904,-73.585091,750.12,94.38,1751595222,,,,92749.76,37.38,739.73,1,0,0,0,0,,11742,,,,,,,0.0,97.0,,,,,26,14,16.28,12.6
22:13:47.164,1,-97,-5,,523203,45.854633,-73.585014,773.44,99.61,1751595226,,,,92490.67,37.42,762.93,1,0,0,0,0,,11742,,,,,,,0.0,274.0,,,,,27,15,16.28,12.6
22:13:50.584,1,-97,-5,,526636,45.854366,-73.58477,797.33,91.22,1751595229,,,,92224.16,37.45,786.84,1,0,0,0,0,,11742,,,,,,,0.0,296.0,,,,,24,14,16.28,12.6
22:13:54.073,1,-97,-5,,530069,45.854168,-73.584656,819.66,105.36,1751595232,,,,91967.27,37.49,809.95,1,0,0,0,0,,11742,,,,,,,0.0,356.0,,,,,22,13,16.28,12.6
22:13:57.450,1,-97,-5,,533502,45.853809,-73.584335,839.7,99.05,1751595236,,,,91755.3,37.52,829.06,1,0,0,0,0,,11742,,,,,,,0.0,267.0,,,,,28,18,16.28,12.6
22:14:00.940,1,-97,-5,,536935,45.853516,-73.584236,864.38,113.15,1751595239,,,,91497.24,37.57,852.36,1,0,0,0,0,,11742,,,,,,,0.0,26.0,,,,,25,16,16.28,12.6
22:14:04.336,1,-97,-5,,540368,45.853329,-73.583992,888.72,111.29,1751595243,,,,91227.86,37.61,876.75,1,0,0,0,0,,11742,,,,,,,0.0,319.0,,,,,26,14,16.28,12.6
22:14:07.749,1,-97,-5,,543801,45.852951,-73.58374,911.55,108.22,1751595246,,,,90987.14,37.66,898.6,1,0,0,0,0,,11742,,,,,,,0.0,82.0,,,,,21,13,16.28,12.6
22:14:11.243,1,-97,-5,,547234,45.852695,-73.583664,935.27,120.88,1751595250,,,,90728.95,37.69,922.08,1,0,0,0,0,,11742,,,,,,,0.0,37.0,,,,,21,14,16.28,12.6
22:14:14.648,1,-97,-5,,550667,45.852444,-73.583344,956.79,124.4,1751595253,,,,90492.69,37.72,943.61,1,0,0,0,0,,11742,,,,,,,0.0,134.0,,,,,21,13,16.28,12.6
22:14:16.498,0,-79,8,,552549,45.85223,-73.583229,968.91,126.86,1751595255,,,,90364.58,37.74,955.3,1,0,0,0,0,,11742,,,,,,,0.0,125.0,,,,,25,12,16.28,12.6
22:14:18.380,0,-77,8,,554431,45.852074,-73.583183,981.93,146.74,1751595257,,,,90216.42,37.76,968.85,1,0,0,0,0,,11742,,,,,,,0.0,313.0,,,,,23,13,16.28,12.6
22:14:21.838,0,-77,8,,557864,45.851799,-73.582878,1005.27,122.89,1751595260,,,,89950.72,37.79,993.18,1,0,0,0,0,,11742,,,,,,,0.0,200.0,,,,,24,14,16.28,12.6
22:14:23.710,0,-79,6,,559746,45.851551,-73.582809,1017.19,125.73,1751595262,,,,89833.15,37.82,1003.96,1,0,0,0,0,,11742,,,,,,,0.0,265.0,,,,,23,15,16.28,12.6
22:14:25.579,0,-75,9,,561629,45.851387,-73.582779,1027.64,143.46,1751595264,,,,89715.27,37.83,1014.79,1,0,0,0,0,,11742,,,,,,,0.0,263.0,,,,,23,21,16.28,12.6
22:14:27.461,0,-79,3,,563512,45.851269,-73.58271,1040.01,140.33,1751595266,,,,89573.35,37.86,1027.83,1,0,0,0,0,,11742,,,,,,,0.0,313.0,,,,,24,11,16.28,12.6
22:14:30.944,0,-79,3,,566945,45.850937,-73.582413,1065.88,108.32,1751595269,,,,89311.66,37.91,1051.94,1,0,0,0,0,,11742,,,,,,,0.0,154.0,,,,,26,14,16.28,12.6
22:14:32.795,0,-69,11,,568827,45.850739,-73.582359,1077.59,123.77,1751595271,,,,89187.18,37.92,1063.42,1,0,0,0,0,,11742,,,,,,,0.0,233.0,,,,,23,22,16.28,12.6
22:14:34.664,0,-75,8,,570710,45.850594,-73.582336,1089.29,135.13,1751595273,,,,89062.14,37.94,1074.97,1,0,0,0,0,,11742,,,,,,,0.0,284.0,,,,,23,17,16.28,12.6
22:14:36.541,0,-69,11,,572592,45.850475,-73.582214,1103.61,129.72,1751595275,,,,88914.4,37.96,1088.64,1,0,0,0,0,,11742,,,,,,,0.0,2.0,,,,,21,11,16.28,12.6
22:14:40.012,0,-69,11,,576025,45.850124,-73.581955,1126.19,127.25,1751595278,,,,88670.87,37.99,1111.2,1,0,0,0,0,,11742,,,,,,,0.0,176.0,,,,,23,10,16.28,12.6
22:14:43.419,0,-69,11,,579458,45.849873,-73.581841,1150.35,157.76,1751595282,,,,88402.12,38.03,1136.16,1,0,0,0,0,,11742,,,,,,,0.0,332.0,,,,,25,12,16.28,12.6
22:14:46.841,0,-69,11,,582891,45.849583,-73.58152,1172.77,142.22,1751595285,,,,88181.9,38.07,1156.65,1,0,0,0,0,,11742,,,,,,,0.0,172.0,,,,,23,14,16.28,12.6
22:14:48.714,0,-83,2,,584774,45.849361,-73.581406,1187.26,148.27,1751595287,,,,88025.37,38.1,1171.25,1,0,0,0,0,,11742,,,,,,,0.0,251.0,,,,,21,15,16.28,12.6
22:14:52.176,0,-83,2,,588207,45.849045,-73.581223,1212.96,137.96,1751595291,,,,87749.53,38.13,1197.02,1,0,0,0,0,,11742,,,,,,,0.0,8.0,,,,,24,13,16.28,12.6
22:14:55.590,0,-83,2,,591640,45.848629,-73.580948,1237.07,151.57,1751595294,,,,87477.67,38.17,1222.48,1,0,0,0,0,,11742,,,,,,,0.0,260.0,,,,,22,13,16.28,12.6
22:14:59.076,0,-83,2,,595073,45.848389,-73.580605,1260.71,171.84,1751595297,,,,87231.96,38.21,1245.55,1,0,0,0,0,,11742,,,,,,,0.0,84.0,,,,,21,13,16.28,12.6
22:15:02.456,0,-83,2,,598506,45.848034,-73.580292,1283.7,154.03,1751595301,,,,87006.14,38.24,1266.79,1,0,0,0,0,,11742,,,,,,,0.0,8.0,,,,,24,17,16.28,12.6
22:15:05.889,0,-83,2,,601939,45.84774,-73.580025,1309.45,179.68,1751595304,,,,86739.84,38.28,1291.91,1,0,0,0,0,,11742,,,,,,,0.0,159.0,,,,,22,9,16.28,12.6
22:15:09.385,0,-83,2,,605372,45.847515,-73.579811,1331.2,185.27,1751595308,,,,86510.47,38.3,1313.59,1,0,0,0,0,,11742,,,,,,,0.0,70.0,,,,,24,15,16.28,12.6
22:15:10.842,0,-91,-6,,606892,45.847427,-73.579758,1338.19,180.23,1751595309,,,,86422.48,38.32,1321.92,1,0,0,0,0,,11742,,,,,,,0.0,24.0,,,,,23,13,16.28,12.6
22:15:14.307,0,-91,-6,,610325,45.847065,-73.579536,1361.21,189.09,1751595313,,,,86195.77,38.35,1343.41,1,0,0,0,0,,11742,,,,,,,0.0,237.0,,,,,24,14,16.28,12.6
22:15:17.707,0,-91,-6,,613758,45.846886,-73.579208,1382.48,197.68,1751595316,,,,85963.69,38.36,1365.46,1,0,0,0,0,,11742,,,,,,,0.0,128.0,,,,,23,19,16.28,12.6
22:15:21.205,0,-91,-6,,617191,45.846703,-73.579018,1401.46,186.09,1751595319,,,,85761.58,38.41,1384.7,1,0,0,0,0,,11742,,,,,,,0.0,15.0,,,,,23,14,16.28,12.6
22:15:26.126,0,-94,-3,,622144,45.846317,-73.578529,1437.0,194.46,1751595324,,,,85401.95,38.45,1419.03,1,0,0,0,0,,11742,,,,,,,0.0,168.0,,,,,24,15,16.27,12.6
22:15:29.542,0,-94,-3,,625577,45.845997,-73.57827,1459.67,207.6,1751595328,,,,85160.32,38.48,1442.16,1,0,0,0,0,,11742,,,,,,,0.0,169.0,,,,,23,13,16.28,12.6
22:15:33.031,0,-94,-3,,629010,45.845806,-73.578018,1483.04,223.33,1751595331,,,,84911.17,38.51,1466.06,1,0,0,0,0,,11742,,,,,,,0.0,6.0,,,,,23,9,16.28,12.6
22:15:36.393,0,-94,-3,,632443,45.845543,-73.577606,1504.88,215.25,1751595335,,,,84688.38,38.54,1487.49,1,0,0,0,0,,11742,,,,,,,0.0,247.0,,,,,23,12,16.28,12.6
22:15:39.827,0,-94,-3,,635876,45.845325,-73.577438,1527.34,243.67,1751595338,,,,84450.47,38.57,1510.42,1,0,0,0,0,,11742,,,,,,,0.0,20.0,,,,,21,11,16.28,12.6
22:15:43.321,0,-94,-3,,639309,45.845184,-73.577026,1548.6,260.12,1751595342,,,,84240.34,38.6,1530.71,1,0,0,0,0,,11742,,,,,,,0.0,192.0,,,,,25,12,16.28,12.6
22:16:32.450,0,-99,-11,,688476,45.843929,-73.573174,1877.67,24.55,1751595391,,,,80935.93,38.93,1855.39,1,0,0,0,0,,11742,,,,,,,0.0,46.0,,,,,26,14,16.28,12.6
22:16:34.326,0,-75,9,,690359,45.843948,-73.573044,1892.17,17.15,1751595393,,,,80796.23,38.95,1869.35,1,0,0,0,0,,11742,,,,,,,0.0,109.0,,,,,23,13,16.27,12.6
22:16:37.743,0,-75,9,,693792,45.843796,-73.572792,1915.56,34.17,1751595396,,,,80571.19,38.96,1891.88,1,0,0,0,0,,11742,,,,,,,0.0,144.0,,,,,22,14,16.28,12.6
22:16:39.684,0,-65,11,,695674,45.843792,-73.572601,1928.12,22.23,1751595398,,,,80444.55,38.98,1904.59,1,0,0,0,0,,11742,,,,,,,0.0,94.0,,,,,18,16,16.27,12.6
22:16:43.081,0,-65,11,,699107,45.843807,-73.572464,1951.53,17.53,1751595401,,,,80209.26,39.0,1928.23,1,0,0,0,0,,11742,,,,,,,0.0,259.0,,,,,25,13,16.28,12.6
22:16:46.492,0,-65,11,,702540,45.843697,-73.57222,1974.87,30.9,1751595405,,,,79989.36,39.01,1950.37,1,0,0,0,0,,11742,,,,,,,0.0,228.0,,,,,21,9,16.28,12.6
22:16:49.967,0,-65,11,,705973,45.843689,-73.571899,1999.56,7.86,1751595408,,,,79743.91,39.03,1975.15,1,0,0,0,0,,11742,,,,,,,0.0,167.0,,,,,24,14,16.28,12.6
22:16:53.366,0,-65,11,,709406,45.8437,-73.571747,2021.38,32.95,1751595412,,,,79525.1,39.05,1997.29,1,0,0,0,0,,11742,,,,,,,0.0,66.0,,,,,22,11,16.28,12.6
22:16:58.311,0,-92,-4,,714359,45.843628,-73.571373,2053.24,33.15,1751595417,,,,79213.6,39.08,2028.9,1,0,0,0,0,,11742,,,,,,,0.0,355.0,,,,,24,14,16.27,12.6
