timestamp,ack,rssi,snr,fc_unix_time_usec,fc_boot_time_ms,gps_lat,gps_lon,gps_alt,gps_speed,gps_time,abs_pressure1,temperature1,altitude1_empty,abs_pressure2,temperature2,altitude1,sd_status,actuator_status,logging_active,write_rate,space_left,pix_unix_time_usec,pix_boot_time_ms,vibe_x,vibe_y,vibe_z,clip_x,clip_y,clip_z,gps_bearing,gps_bearing_magnetic,gps_bearing_true,gps_bearing_ground_speed,gps_bearing_ground_speed_magnetic,gps_bearing_ground_speed_true,photodiode_value1,photodiode_value2,fc_battery_voltage,led_battery_voltage
21:41:30.253,0,-32,12,,842531,45.862854,-73.592628,53.87,0.18,1753321287,,,,101343.77,48.58,-1.56,1,0,0,0,0,,12280,,,,,,,0.0,1.0,,,,,201,12,7.92,12.6
21:41:32.108,0,-31,12,,844392,45.862854,-73.592628,54.19,0.12,1753321289,,,,101342.45,48.58,-1.45,1,0,0,0,0,,12280,,,,,,,0.0,1.0,,,,,201,13,7.92,12.6
21:41:33.969,0,-33,12,,846253,45.862854,-73.592628,54.17,0.25,1753321291,,,,101342.12,48.6,-1.43,1,0,0,0,0,,12280,,,,,,,0.0,1.0,,,,,201,13,7.92,12.6
21:41:35.830,0,-34,12,,848114,45.86285,-73.592628,53.87,0.35,1753321293,,,,101341.07,48.6,-1.34,1,0,0,0,0,,12280,,,,,,,0.0,1.0,,,,,199,13,7.92,12.6
21:41:37.691,0,-32,12,,849975,45.862846,-73.592621,53.99,0.32,1753321295,,,,101343.02,48.61,-1.5,1,0,0,0,0,,12280,,,,,,,0.0,1.0,,,,,200,13,7.92,12.6
21:41:39.563,0,-42,11,,851836,45.862846,-73.592621,53.98,0.08,1753321297,,,,101342.44,48.62,-1.45,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,13,7.92,12.6
21:41:41.414,0,-42,12,,853697,45.86285,-73.592621,53.73,0.07,1753321298,,,,101341.9,48.63,-1.41,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,14,7.92,12.6
21:41:43.287,0,-44,11,,855558,45.862846,-73.592613,55.04,0.04,1753321300,,,,101344.73,48.64,-1.64,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,14,7.92,12.6
21:41:45.154,0,-42,12,,857419,45.862843,-73.592613,54.87,0.24,1753321302,,,,101347.03,48.66,-1.83,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,12,7.92,12.6
21:41:47.039,0,-44,12,,859280,45.862846,-73.592621,54.01,0.17,1753321304,,,,101340.88,48.66,-1.32,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,12,7.92,12.6
21:41:48.905,0,-43,12,,861141,45.862843,-73.592621,54.06,0.24,1753321306,,,,101343.62,48.67,-1.55,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,13,7.92,12.6
21:41:50.773,0,-43,12,,863002,45.862846,-73.592613,54.6,0.17,1753321308,,,,101345.58,48.68,-1.71,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,200,13,7.92,12.6
21:41:52.641,0,-43,12,,864863,45.862846,-73.592613,54.97,0.1,1753321310,,,,101344.02,48.68,-1.59,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,13,7.92,12.6
21:41:54.503,0,-43,12,,866724,45.862846,-73.592613,54.15,0.03,1753321311,,,,101346.75,48.7,-1.81,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,202,11,7.92,12.6
21:41:56.299,0,-42,11,,868585,45.862846,-73.592621,55.42,0.06,1753321313,,,,101344.77,48.71,-1.64,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,13,7.92,12.6
21:41:58.236,0,-40,11,,870446,45.862846,-73.592621,55.4,0.12,1753321315,,,,101340.01,48.71,-1.25,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,201,13,7.92,12.6
21:42:00.024,0,-41,12,,872307,45.862846,-73.592621,54.5,0.07,1753321317,,,,101344.55,48.72,-1.63,1,0,0,0,0,,12280,,,,,,,0.0,1.0,,,,,200,12,7.92,12.6
21:42:01.885,0,-41,12,,874168,45.862846,-73.592621,55.9,0.22,1753321319,,,,101342.31,48.72,-1.44,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,200,13,7.92,12.6
21:42:03.753,0,-40,11,,876029,45.862843,-73.592628,56.33,0.49,1753321321,,,,101341.41,48.73,-1.37,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,133,12,7.92,12.6
21:42:05.651,0,-45,10,,877890,45.862843,-73.592628,54.97,0.42,1753321323,,,,101343.23,48.74,-1.52,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,32,14,7.92,12.6
21:42:07.493,0,-43,11,,879731,45.862843,-73.592628,55.23,0.71,1753321324,,,,101346.19,48.75,-1.77,1,0,0,0,0,,12280,,,,,,,0.0,0.0,,,,,19,14,7.92,12.6
21:42:09.356,0,-42,12,,881572,45.862839,-73.592628,57.75,0.35,1753321326,,,,101345.46,48.77,-1.7,1,0,0,0,0,,12280,,,,,,,0.0,357.0,,,,,16,12,7.92,12.6
21:42:11.150,0,-41,12,,883433,45.862835,-73.592628,57.99,0.38,1753321328,,,,101343.2,48.76,-1.52,1,0,0,0,0,,12280,,,,,,,0.0,357.0,,,,,21,12,7.92,12.6
21:42:13.011,0,-41,12,,885294,45.862835,-73.592636,55.99,0.28,1753321330,,,,101342.07,48.77,-1.42,1,0,0,0,0,,12280,,,,,,,0.0,344.0,,,,,16,13,7.92,12.6
21:42:14.872,0,-41,12,,887155,45.862827,-73.592628,56.49,3.36,1753321332,,,,101339.33,48.78,-1.19,1,0,0,0,0,,12280,,,,,,,0.0,302.0,,,,,15,14,7.92,12.6
21:42:16.733,0,-42,12,,889016,45.862827,-73.592628,59.31,0.91,1753321334,,,,101346.73,48.8,-1.81,1,0,0,0,0,,12280,,,,,,,0.0,251.0,,,,,16,12,7.92,12.6
21:42:18.595,0,-41,12,,890877,45.862827,-73.592628,56.75,0.37,1753321336,,,,101343.66,48.8,-1.55,1,0,0,0,0,,12280,,,,,,,0.0,251.0,,,,,17,12,7.92,12.6
21:42:20.456,0,-16,12,,892738,45.862831,-73.592636,56.99,0.75,1753321337,,,,101342.45,48.81,-1.45,1,0,0,0,0,,12280,,,,,,,0.0,165.0,,,,,15,13,7.92,12.6
21:42:22.308,0,-12,11,,894599,45.862835,-73.592636,58.85,0.74,1753321339,,,,101342.32,48.81,-1.44,1,0,0,0,0,,12280,,,,,,,0.0,190.0,,,,,16,14,7.92,12.6
21:42:24.178,0,-29,12,,896460,45.862835,-73.592644,58.39,1.09,1753321341,,,,101342.21,48.82,-1.43,1,0,0,0,0,,12280,,,,,,,0.0,221.0,,,,,17,16,7.92,12.6
21:42:26.039,0,-37,12,,898321,45.862846,-73.592636,56.9,1.25,1753321343,,,,101345.94,48.83,-1.74,1,0,0,0,0,,12280,,,,,,,0.0,291.0,,,,,17,13,7.92,12.6
21:42:27.915,0,-25,11,,900182,45.862839,-73.592644,57.78,1.45,1753321345,,,,101341.35,48.84,-1.36,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,17,14,7.92,12.6
21:42:29.773,0,-28,10,,902043,45.862839,-73.592636,57.24,1.71,1753321347,,,,101343.82,48.85,-1.56,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,16,13,7.92,12.6
21:42:31.629,0,-33,3,,903904,45.862839,-73.592628,56.02,1.96,1753321349,,,,101342.23,48.85,-1.44,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,16,12,7.92,12.6
21:42:33.509,0,-31,12,,905765,45.862843,-73.592628,55.32,0.46,1753321351,,,,101343.12,48.87,-1.51,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,15,13,7.91,12.6
21:42:35.371,0,-33,11,,907626,45.862843,-73.592628,54.46,0.53,1753321352,,,,101344.58,48.88,-1.63,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,17,13,7.92,12.6
21:42:37.247,0,-32,11,,909487,45.862835,-73.592636,56.5,0.82,1753321354,,,,101340.4,48.88,-1.28,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,16,12,7.92,12.6
21:42:39.104,0,-32,10,,911348,45.862831,-73.592636,56.51,1.22,1753321356,,,,101342.45,48.89,-1.45,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,14,13,7.92,12.6
21:42:40.998,0,-32,11,,913209,45.862843,-73.592636,52.87,0.6,1753321358,,,,101343.37,48.91,-1.53,1,0,0,0,0,,12280,,,,,,,0.0,288.0,,,,,15,12,7.92,12.6
21:42:42.788,0,-33,9,,915070,45.862843,-73.592636,55.33,0.34,1753321360,,,,101344.23,48.91,-1.6,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,14,7.92,12.6
21:42:44.649,0,-32,9,,916931,45.862839,-73.592636,54.86,0.4,1753321362,,,,101341.79,48.91,-1.4,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,14,7.92,12.6
21:42:46.574,0,-32,10,,918792,45.862846,-73.592636,51.87,0.04,1753321364,,,,101345.26,48.93,-1.69,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:42:48.372,0,-32,12,,920653,45.862846,-73.592636,54.13,0.05,1753321365,,,,101347.69,48.94,-1.89,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,18,10,7.91,12.6
21:42:50.272,0,-32,10,,922514,45.862846,-73.592636,53.89,0.16,1753321367,,,,101346.83,48.96,-1.82,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,13,7.91,12.6
21:42:52.124,0,-32,8,,924375,45.862846,-73.592636,51.73,0.07,1753321369,,,,101345.53,48.96,-1.71,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.92,12.6
21:42:54.006,0,-32,11,,926236,45.862846,-73.592644,51.48,0.35,1753321371,,,,101345.81,48.97,-1.73,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,15,12,7.91,12.6
21:42:55.872,0,-32,11,,928097,45.862846,-73.592644,53.18,0.2,1753321373,,,,101343.35,48.98,-1.53,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.92,12.6
21:42:57.734,0,-33,11,,929958,45.862846,-73.592644,51.19,0.37,1753321375,,,,101346.59,48.99,-1.8,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:42:59.603,0,-31,12,,931819,45.862846,-73.592636,50.42,0.2,1753321377,,,,101342.05,48.99,-1.42,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.92,12.6
21:43:01.399,0,-32,9,,933680,45.862846,-73.592644,52.49,0.23,1753321378,,,,101349.19,49.01,-2.01,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,15,14,7.91,12.6
21:43:03.333,0,-32,11,,935541,45.862846,-73.592644,52.19,0.12,1753321380,,,,101346.11,49.02,-1.76,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,12,7.92,12.6
21:43:05.122,0,-32,10,,937403,45.862843,-73.592644,49.46,0.04,1753321382,,,,101344.72,49.03,-1.64,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.91,12.6
21:43:06.984,0,-32,12,,939265,45.862843,-73.592644,51.6,0.17,1753321384,,,,101344.41,49.04,-1.62,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,12,7.91,12.6
21:43:08.852,0,-32,11,,941127,45.862843,-73.592644,51.38,0.09,1753321386,,,,101345.04,49.05,-1.67,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:10.715,0,-32,11,,942989,45.862839,-73.592644,50.04,0.21,1753321388,,,,101343.25,49.06,-1.52,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,199,12,7.91,12.6
21:43:12.586,0,-32,10,,944851,45.862835,-73.592636,51.06,0.53,1753321390,,,,101344.7,49.06,-1.64,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,202,13,7.91,12.6
21:43:14.478,0,-33,10,,946713,45.862835,-73.592636,50.81,0.43,1753321391,,,,101345.38,49.08,-1.7,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,14,7.91,12.6
21:43:16.332,0,-32,11,,948575,45.862827,-73.592636,48.35,0.7,1753321393,,,,101344.98,49.08,-1.66,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:18.209,0,-32,10,,950437,45.862827,-73.592636,48.57,0.49,1753321395,,,,101344.78,49.09,-1.65,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,14,7.91,12.6
21:43:20.044,0,-32,12,,952299,45.862827,-73.592636,49.95,0.22,1753321397,,,,101343.23,49.09,-1.52,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,9,7.91,12.6
21:43:21.928,0,-32,11,,954160,45.862827,-73.592628,49.72,0.05,1753321399,,,,101345.11,49.11,-1.68,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,12,7.91,12.6
21:43:23.792,0,-32,11,,956021,45.862835,-73.592636,47.68,0.1,1753321401,,,,101345.83,49.12,-1.73,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.91,12.6
21:43:25.675,0,-32,10,,957883,45.862827,-73.592628,49.2,0.26,1753321403,,,,101344.79,49.12,-1.65,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,202,12,7.91,12.6
21:43:27.545,0,-32,11,,959745,45.862831,-73.592628,48.95,0.04,1753321404,,,,101344.84,49.13,-1.65,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,14,7.91,12.6
21:43:29.411,0,-32,12,,961607,45.862831,-73.592636,47.21,0.08,1753321406,,,,101345.97,49.13,-1.74,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:31.257,0,-31,11,,963469,45.862831,-73.592628,48.44,0.18,1753321408,,,,101345.84,49.15,-1.73,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,202,13,7.91,12.6
21:43:33.118,0,-32,11,,965331,45.862831,-73.592628,48.22,0.09,1753321410,,,,101343.55,49.15,-1.54,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.91,12.6
21:43:34.976,0,-32,11,,967193,45.862831,-73.592628,46.7,0.06,1753321412,,,,101344.0,49.15,-1.58,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,12,7.91,12.6
21:43:36.832,0,-32,11,,969055,45.862831,-73.592628,47.84,0.02,1753321414,,,,101347.73,49.17,-1.89,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.91,12.6
21:43:38.708,0,-32,12,,970917,45.862835,-73.592628,47.81,0.25,1753321416,,,,101345.77,49.17,-1.73,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,11,7.91,12.6
21:43:40.572,0,-32,11,,972778,45.862839,-73.592636,47.51,0.25,1753321418,,,,101344.04,49.18,-1.59,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:42.428,0,-32,11,,974640,45.862839,-73.592636,47.41,0.33,1753321419,,,,101347.58,49.19,-1.88,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:44.301,0,-33,11,,976502,45.862839,-73.592636,47.73,0.22,1753321421,,,,101344.72,49.19,-1.64,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:46.158,0,-32,10,,978364,45.862839,-73.592636,47.57,0.01,1753321423,,,,101345.45,49.2,-1.7,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:48.021,0,-32,11,,980225,45.862846,-73.592628,46.67,0.09,1753321425,,,,101344.36,49.21,-1.61,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,14,7.91,12.6
21:43:49.872,0,-32,12,,982087,45.862843,-73.592628,47.16,0.13,1753321427,,,,101346.66,49.22,-1.8,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.91,12.6
21:43:55.155,0,-32,11,,987372,45.862846,-73.592636,47.92,0.2,1753321432,,,,101344.93,49.23,-1.66,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.92,12.6
21:43:57.024,0,-32,11,,989234,45.862846,-73.592628,47.52,0.31,1753321434,,,,101346.97,49.24,-1.83,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:43:58.879,0,-32,11,,991096,45.862843,-73.592628,47.08,0.25,1753321436,,,,101347.54,49.25,-1.88,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:44:00.679,0,-32,11,,992958,45.862843,-73.592628,47.03,0.21,1753321438,,,,101344.97,49.26,-1.66,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,13,7.91,12.6
21:44:02.540,0,-32,11,,994819,45.862846,-73.592621,47.0,0.16,1753321440,,,,101346.03,49.26,-1.75,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,189,13,7.91,12.6
21:44:04.402,0,-32,11,,996681,45.862846,-73.592621,46.96,0.27,1753321441,,,,101348.41,49.27,-1.95,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,39,14,7.91,12.6
21:44:06.273,0,-32,9,,998542,45.862846,-73.592621,47.03,0.24,1753321443,,,,101344.8,49.28,-1.65,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,18,13,7.91,12.6
21:44:08.123,0,-32,9,,1000403,45.862846,-73.592613,48.06,0.22,1753321445,,,,101345.75,49.28,-1.73,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,11,7.91,12.6
21:44:09.986,0,-32,8,,1002264,45.862846,-73.592613,47.27,0.15,1753321447,,,,101347.97,49.3,-1.91,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,18,14,7.91,12.6
21:44:11.845,0,-32,10,,1004125,45.862846,-73.592613,47.42,0.17,1753321449,,,,101343.86,49.3,-1.57,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,18,13,7.91,12.6
21:44:13.708,0,-32,11,,1005987,45.862846,-73.592613,49.48,0.03,1753321451,,,,101346.81,49.31,-1.82,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,13,7.91,12.6
21:44:15.568,0,-32,8,,1007848,45.862846,-73.592613,47.81,0.23,1753321453,,,,101347.4,49.32,-1.87,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,10,7.91,12.6
21:44:17.435,0,-32,7,,1009709,45.862846,-73.592613,47.83,0.36,1753321454,,,,101347.39,49.34,-1.87,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,11,7.91,12.6
21:44:19.291,0,-32,10,,1011570,45.862846,-73.592613,48.41,0.16,1753321456,,,,101343.57,49.33,-1.54,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,13,7.91,12.6
21:44:21.160,0,-32,9,,1013432,45.862843,-73.592613,47.95,0.19,1753321458,,,,101347.06,49.35,-1.84,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,15,12,7.91,12.6
21:44:23.023,0,-32,9,,1015293,45.862843,-73.592613,47.6,0.1,1753321460,,,,101351.76,49.37,-2.22,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,16,7.91,12.6
21:44:24.880,0,-32,5,,1017154,45.862839,-73.592613,47.53,0.44,1753321462,,,,101348.2,49.36,-1.93,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,13,7.91,12.6
21:44:26.736,0,-32,9,,1019015,45.862827,-73.592621,47.59,0.4,1753321464,,,,101349.15,49.37,-2.01,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:44:28.601,0,-32,11,,1020876,45.862835,-73.592621,47.43,0.43,1753321466,,,,101345.27,49.38,-1.69,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:44:30.480,0,-39,11,,1022738,45.862823,-73.592621,47.07,0.48,1753321467,,,,101347.77,49.38,-1.9,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,13,7.91,12.6
21:44:32.357,0,-19,12,,1024600,45.862823,-73.592621,46.42,0.54,1753321469,,,,101347.9,49.4,-1.91,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,15,7.91,12.6
21:44:34.233,0,-18,10,,1026462,45.862823,-73.592621,46.58,0.59,1753321471,,,,101344.1,49.4,-1.59,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,15,12,7.91,12.6
21:44:36.085,0,-33,11,,1028323,45.862827,-73.592621,47.38,0.26,1753321473,,,,101344.8,49.4,-1.65,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,10,7.91,12.6
21:44:37.965,0,-32,6,,1030185,45.862827,-73.592621,47.65,0.08,1753321475,,,,101345.52,49.41,-1.71,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,13,7.91,12.6
21:44:39.827,0,-32,6,,1032046,45.862827,-73.592621,47.47,0.26,1753321477,,,,101342.38,49.42,-1.45,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:44:41.690,0,-37,11,,1033907,45.862831,-73.592628,47.5,0.68,1753321479,,,,101343.62,49.42,-1.55,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,13,7.91,12.6
21:44:43.555,0,-33,7,,1035769,45.862835,-73.592628,47.43,0.44,1753321481,,,,101344.39,49.44,-1.61,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,14,7.91,12.6
21:44:45.351,0,-36,4,,1037630,45.862835,-73.592628,47.53,0.34,1753321482,,,,101344.94,49.45,-1.66,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,12,7.91,12.6
21:44:47.200,0,-32,3,,1039491,45.862835,-73.592628,47.42,0.17,1753321484,,,,101343.61,49.46,-1.55,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,13,7.91,12.6
21:44:49.073,0,-29,5,,1041352,45.862835,-73.592628,47.43,0.15,1753321486,,,,101345.98,49.46,-1.75,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,13,7.91,12.6
21:44:50.998,0,-32,5,,1043213,45.862843,-73.592636,47.58,0.07,1753321488,,,,101345.09,49.46,-1.67,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:44:52.788,0,-32,4,,1045074,45.862843,-73.592628,47.45,0.18,1753321490,,,,101344.73,49.47,-1.64,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,13,7.91,12.6
21:44:54.657,0,-33,4,,1046935,45.862843,-73.592628,47.4,0.08,1753321492,,,,101344.31,49.48,-1.61,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,15,12,7.91,12.6
21:44:56.517,0,-33,6,,1048796,45.862846,-73.592636,47.31,0.29,1753321494,,,,101343.11,49.48,-1.51,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,14,15,7.91,12.6
21:44:58.379,0,-32,5,,1050657,45.862846,-73.592636,47.33,0.16,1753321495,,,,101346.62,49.49,-1.8,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,13,7.91,12.6
21:45:00.245,0,-33,7,,1052518,45.862846,-73.592636,47.34,0.1,1753321497,,,,101342.01,49.49,-1.42,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,14,7.91,12.6
21:45:02.116,0,-33,5,,1054379,45.862846,-73.592636,46.67,0.32,1753321499,,,,101343.2,49.5,-1.52,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,16,12,7.91,12.6
21:45:03.975,0,-33,5,,1056240,45.862843,-73.592644,46.62,0.64,1753321499,,,,101342.4,49.51,-1.45,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,17,12,7.91,12.6
21:45:05.849,0,-34,5,,1058101,45.862843,-73.592644,46.88,0.49,1753321503,,,,101344.3,49.53,-1.61,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,199,13,7.91,12.6
21:45:07.697,0,-34,5,,1059963,45.862843,-73.592644,46.78,0.23,1753321505,,,,101346.05,49.53,-1.75,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,201,13,7.91,12.6
21:45:09.597,0,-31,4,,1061824,45.862843,-73.592644,47.22,0.12,1753321507,,,,101345.47,49.54,-1.71,1,0,0,0,0,,12280,,,,,,,0.0,287.0,,,,,200,14,7.91,12.6
